first_deriv_682.0,lat_norm,first_deriv_555.0,first_deriv_563.0,first_deriv_542.0,first_deriv_560.0,first_deriv_565.0,Rrs_686.0,first_deriv_558.0,first_deriv_532.0,first_deriv_692.0,Rrs_684.0,Rrs_682.0,first_deriv_699.0,first_deriv_694.0,Rrs_692.0,first_deriv_545.0,first_deriv_691.0,first_deriv_693.0,Rrs_683.0,dist_from_center,Rrs_681.0,first_deriv_568.0,first_deriv_707.0,second_deriv_653.0,first_deriv_702.0,first_deriv_701.0,second_deriv_671.0,Rrs_717.0,Rrs_691.0,second_deriv_487.0,second_deriv_565.0,second_deriv_515.0,first_deriv_703.0,first_deriv_696.0,first_deriv_698.0,second_deriv_505.0,Rrs_702.0,Rrs_689.0,second_deriv_540.0,second_deriv_660.0,Rrs_701.0,Rrs_679.0,first_deriv_708.0,second_deriv_490.0,first_deriv_550.0,second_deriv_356.0,first_deriv_697.0,second_deriv_361.0,second_deriv_403.0,first_deriv_540.0,first_deriv_704.0,lon_norm,Rrs_688.0,first_deriv_673.0,Rrs_693.0,first_deriv_553.0,first_deriv_683.0,Rrs_694.0,Rrs_696.0,Rrs_703.0,first_deriv_706.0,Rrs_678.0,first_deriv_670.0,FLH,first_deriv_547.0,first_deriv_676.0,first_deriv_530.0,second_deriv_665.0,Rrs_699.0,second_deriv_502.0,first_deriv_510.0,Rrs_704.0,Rrs_698.0,Rrs_676.0,first_deriv_512.0,Rrs_697.0,Rrs_719.0,Rrs_677.0,Rrs_673.0,Rrs_675.0,first_deriv_675.0,Rrs_687.0,first_deriv_657.0,first_deriv_507.0,first_deriv_672.0,second_deriv_666.0,first_deriv_668.0,first_deriv_655.0,blue_green_ratio,ratio_490_555,first_deriv_713.0,second_deriv_462.0,Rrs_706.0,second_deriv_676.0,auc_nir,first_deriv_681.0,second_deriv_542.0,first_deriv_535.0,Rrs_671.0
-0.042676333,0.060889013,-0.0037605485,-0.0067147505,-0.010219589,0.00046189982,-0.06800131,-0.00015024387,0.002718688,-0.009624369,-0.0087310355,0.0,0.0,-0.007364552,-0.052297674,0.08514786,-0.020150324,0.0036175838,-0.11613453,0.0,-0.0031343256,0.0,0.0041450467,0.00038661552,-0.017105415,0.0,0.0011968865,-0.009499029,-0.0038107848,0.10241521,0.007840818,0.0047328314,0.009073973,0.0,-0.005476283,-0.0022477428,0.0026252382,-0.0015671928,0.0,0.02943251,-0.006479375,0.0,0.0,0.06843867,-0.011494187,-0.024673266,0.02262044,0.0,0.021087296,-0.014946513,0.0,0.0043633264,0.073046595,0.0,-0.015972253,0.0,-0.021369582,-0.009077078,0.0,0.0,0.0,0.002501432,0.0,-0.0017514682,0.0,0.018651273,0.0032758752,0.010757061,-0.005628639,0.0,-0.012779724,0.010448709,-0.003389816,0.0,0.06594418,0.0,0.0,0.0057064393,0.0,0.0,0.0,0.0,0.0,0.0011652985,0.06687017,0.07559243,0.02038501,0.0009277547,-0.0025635664,0.0,0.0,0.0,-0.028341625,0.0,0.0021692698,0.0,0.027838811,-0.04725354,0.0009477245,-0.007974381
-0.020160459,0.11501748,0.002647434,-0.022634491,0.012864153,-0.00088237383,0.020364478,-0.003975612,0.007091669,-0.0114652235,-0.018170694,0.0,0.0,-0.0044319984,0.0076202764,0.058928534,0.066572905,0.0047727176,0.0038300937,0.0,-0.0031343256,0.0,-0.0973019,0.0012784952,-0.017849356,0.0,0.0018962104,0.0035784664,-0.0063993996,-0.005020243,0.007180754,0.0012572623,0.0074663986,0.0,-0.0370269,-0.004329458,0.022634026,-0.0015671928,0.0,-0.0071308287,-0.014484284,0.0,0.0,-0.03171235,-0.02365137,0.008651665,0.034312345,0.0,-0.009311987,0.0075504696,0.0,-0.005133669,0.049733736,0.0,0.00853776,0.0,0.0023443634,-0.026265549,0.0,0.0,0.0,0.002964636,0.0,0.030927299,0.0,-0.0013014507,0.0032758752,0.008018002,-0.015435327,0.0,-0.0021971506,-0.035098754,-0.003389816,0.0,0.013605911,0.0,0.0,-0.004953538,0.0,0.0,0.0,0.0,0.0,-0.003692535,0.051977757,-0.013654377,-0.008839079,0.02154493,-0.004200843,0.0,0.0,0.0,0.017307136,0.0,0.004447287,0.0,-0.017222393,-0.03907603,0.0014534653,-0.019034397
0.0052347966,-0.022070408,0.0062716226,-0.011922513,0.040894896,-0.00088237383,0.019849025,-0.0011898184,0.0029106033,-0.014781526,-0.028697718,0.0,0.0,-0.004296666,0.013730818,-0.054030776,0.02238109,0.0031151182,0.00572402,0.0,-0.01578506,0.0,0.00406385,0.0012784952,-0.004741894,0.0,0.0015306954,-0.06373189,-0.007151887,0.019482493,0.027680198,-0.0009778708,0.0070897588,0.0,0.01770143,-0.011519326,0.045336597,-0.006904106,0.0,-0.009531063,0.01991356,0.0,0.0,-0.016283436,-0.024024347,0.008651665,0.040251996,0.0,0.0088507,0.020244284,0.0,-0.0041204207,-0.05373098,0.0,0.00853776,0.0,0.011822472,0.021045487,0.0,0.0,0.0,0.002964636,0.0,0.0053862296,0.0,-0.0025914211,0.005230367,-0.032087214,-0.04192341,0.0,0.0045364276,-0.0110786315,-0.01019715,0.0,0.013605911,0.0,0.0,-0.0017943652,0.0,0.0,0.0,0.0,0.0,0.014408064,-0.036155418,-0.03669413,-0.01050791,-0.009432116,0.001260253,0.0,0.0,0.0,0.008067649,0.0,0.004193795,0.0,-0.0053736465,0.0020848308,0.0014534653,-0.019034397
0.100865394,-0.004600576,0.0033691823,-0.009195631,0.0059055705,-0.00088237383,-0.01113466,-0.019967465,0.0029106033,-0.0069252243,0.08201961,0.0,0.0,0.021665433,0.030698318,0.0017419327,0.05243961,0.028807018,0.006984285,0.0,0.045018326,0.0,-0.011638148,0.004630617,-0.0058355643,0.0,0.0018962104,-0.06013647,-0.0026095628,-0.010408452,0.013099961,-0.00041908748,-0.08716521,0.0,0.0081412755,-0.004163184,0.015582811,-0.0015671928,0.0,-0.02573227,0.005103543,0.0,0.0,0.009350969,-0.011740432,0.016607936,0.029555282,0.0,0.024972964,0.011713697,0.0,0.034423053,-0.028092232,0.0,0.0038489613,0.0,0.0065589864,0.021045487,0.0,0.0,0.0,0.0028901494,0.0,-0.004003718,0.0,-0.0014489244,-0.0051272297,0.15015706,0.022314074,0.0,0.015053543,-0.027719043,-0.0040130788,0.0,-0.011412583,0.0,0.0,-0.00045740197,0.0,0.0,0.0,0.0,0.0,0.011207065,-0.02920719,0.01815679,-0.0038193553,-0.0071598813,0.001260253,0.0,0.0,0.0,0.00012067193,0.0,0.0051675835,0.0,0.0007122578,0.013748472,0.0024461912,-0.025545023
0.010516046,0.10001403,-0.050544802,0.0001365995,-0.020889355,0.004134611,-0.06486746,-0.00015024387,0.002718688,-0.009624369,0.000777144,0.0,0.0,0.06707304,-0.043451466,-0.14767006,-0.03709125,-0.053609658,-0.008549426,0.0,-0.006412994,0.0,0.007983317,-0.0007720047,0.013410686,0.0,0.028561762,0.11702817,-0.0089598,0.045328043,0.03150469,-0.0015776104,0.0036012013,0.0,-0.024730505,-0.0022477428,-0.0075148838,-0.006904106,0.0,-0.01419048,-0.012859812,0.0,0.0,-0.029656507,-0.0031125927,-0.01967025,0.053010404,0.0,0.003260399,-0.0027874757,0.0,0.012550635,0.103058726,0.0,-0.004542363,0.0,-0.021369582,0.00022448879,0.0,0.0,0.0,0.0010828488,0.0,-0.0008389185,0.0,-0.002797692,0.0029448727,-0.04290803,-0.005628639,0.0,0.003146869,0.0129038645,-0.003389816,0.0,0.017530687,0.0,0.0,0.0057064393,0.0,0.0,0.0,0.0,0.0,0.09644738,0.043037623,0.052908618,0.010789477,0.005827005,-0.0025635664,0.0,0.0,0.0,0.012952987,0.0,0.0021692698,0.0,0.030273926,0.04682252,0.00094185467,-0.010754377
0.08420002,0.017315583,-0.010565199,0.026838366,0.0059055705,-0.00088237383,0.008792908,0.021599732,0.0029106033,0.115848795,0.13459931,0.0,0.0,0.021665433,0.009654116,0.09643631,0.05243961,0.028807018,0.0035764633,0.0,-0.006613856,0.0,-0.011638148,-0.015377699,-0.0058355643,0.0,0.0018962104,0.038868494,0.1734859,-0.0033022694,-0.00762905,-0.00041908748,-0.034212697,0.0,0.01852896,-0.004163184,0.015582811,-0.0009820531,0.0,0.20638986,0.005103543,0.0,0.0,0.015228866,-0.012184014,0.0069447863,0.027264303,0.0,-0.034215823,0.037883267,0.0,0.01771217,-0.028092232,0.0,0.0010100051,0.0,0.0065589864,0.018857945,0.0,0.0,0.0,-0.100191854,0.0,-0.004003718,0.0,-0.0014489244,-0.0051272297,0.20825183,0.03029459,0.0,0.0064914343,-0.027719043,-0.0024761548,0.0,-0.033036973,0.0,0.0,-0.005255234,0.0,0.0,0.0,0.0,0.0,0.011207065,-0.012040477,-0.0055623427,-0.0038193553,-0.0071598813,0.001260253,0.0,0.0,0.0,0.00012067193,0.0,-0.00981841,0.0,0.0007122578,0.0020914664,-0.09170114,0.020375106
-0.087808914,-0.048450463,0.0032164224,-0.022987932,0.038725786,-0.00088237383,0.02419855,-0.0026003353,0.0029106033,-0.0117820045,-0.006787629,0.0,0.0,0.010195194,-0.030059794,0.016360953,0.06243551,0.0047727176,0.007996386,0.0,0.014336828,0.0,0.00406385,0.004630617,-0.009260839,0.0,0.0018962104,0.019226436,-0.0051660934,-0.005020243,0.0059376536,-0.00041908748,0.023779286,0.0,0.033660337,-0.004329458,-0.00090941717,-0.0015671928,0.0,-0.0068874834,-0.0013298972,0.0,0.0,0.011823402,-0.02762805,0.008651665,0.019060487,0.0,-0.009311987,0.0025856884,0.0,-0.0037792202,-0.0691226,0.0,0.00853776,0.0,0.011822472,-0.026265549,0.0,0.0,0.0,0.002964636,0.0,0.0052372287,0.0,-0.0025914211,0.0032758752,0.004310223,0.008215576,0.0,-0.014103825,-0.011449899,-0.01019715,0.0,-0.03419328,0.0,0.0,-0.000584387,0.0,0.0,0.0,0.0,0.0,0.0070584314,0.051977757,-0.017670922,-0.011688802,0.026064701,0.001260253,0.0,0.0,0.0,0.009512522,0.0,0.014944635,0.0,-0.0069567887,-0.039181635,0.0014534653,-0.014386813
-0.033794247,-0.040331658,0.0001841085,0.015174776,0.0059055705,-0.0005263691,-0.006471593,-0.019967465,0.0029106033,0.09602834,-0.01802373,0.0,0.0,0.021665433,0.05102714,0.019707926,0.018073725,-0.010224979,0.0054951175,0.0,0.00921812,0.0,-0.013399041,-0.00010438892,0.024388775,0.0,0.0015306954,-0.08841584,-0.0030736756,-0.0033022694,0.012359601,-0.00041908748,-0.06792888,0.0,0.009116685,-0.011519326,0.015103554,-0.0015671928,0.0,0.10595174,0.005103543,0.0,0.0,0.06792877,0.22712342,0.0069447863,0.013402818,0.0,0.024972964,-0.056646552,0.0,0.01771217,-0.021016002,0.0,0.0038489613,0.0,0.0065589864,0.021045487,0.0,0.0,0.0,-0.100191854,0.0,-0.004003718,0.0,-0.0014489244,-0.0051272297,0.24657308,0.03029459,0.0,0.003411547,-0.027719043,-0.0024761548,0.0,0.063714154,0.0,0.0,-0.00045740197,0.0,0.0,0.0,0.0,0.0,0.02583987,-0.04503312,0.020744355,-0.0038193553,-0.0071598813,0.001260253,0.0,0.0,0.0,0.003674541,0.0,-0.00981841,0.0,0.0012347236,0.074549,-0.046966877,-0.029751815
0.023076734,-0.11784897,0.003071642,-0.012028121,0.038725786,-0.00088237383,0.0337248,-0.0026003353,0.0029106033,-0.012940672,0.054684874,0.0,0.0,-0.0024968989,0.018357202,0.04392371,0.06751759,0.028807018,0.0056081237,0.0,-0.01578506,0.0,-0.024052303,0.0012784952,-0.00572283,0.0,-0.0037924207,-0.011009231,-0.0051208003,-0.005020243,-0.0041341223,0.002933612,0.017595919,0.0,0.029057017,0.02260014,-0.009184912,-0.0009820531,0.0,0.00065442757,-0.0055302195,0.0,0.0,-0.03400201,-0.026546227,0.016607936,0.026437923,0.0,0.021417137,0.023013806,0.0,-0.004964792,-0.022281483,0.0,0.0038489613,0.0,0.010758955,0.021045487,0.0,0.0,0.0,0.0028901494,0.0,0.0052372287,0.0,-0.0025914211,0.005230367,-0.03496682,0.022314074,0.0,0.0045364276,-0.0110786315,-0.01019715,0.0,0.010116344,0.0,0.0,-0.00056435505,0.0,0.0,0.0,0.0,0.0,0.01211419,-0.012566653,0.01815679,-0.016157351,-0.010628775,0.001260253,0.0,0.0,0.0,0.008380872,0.0,-0.028394807,0.0,-0.0005208547,0.009686575,0.0037833753,-0.019034397
-0.07827357,-0.024791587,0.003376793,-0.012440017,0.038725786,-0.00088237383,0.025092348,-0.0011898184,0.0029106033,-0.00994115,-0.0319267,0.0,0.0,0.017349752,0.0068911365,0.037410766,0.01659827,0.0070782234,0.0016140847,0.0,0.014336828,0.0,0.00406385,0.0019858484,-0.013474073,0.0,0.0018962104,-0.057859126,-0.008859298,-0.005020243,0.0059376536,-0.00041908748,0.0070897588,0.0,0.016936118,-0.011519326,0.054284483,-0.0015671928,0.0,0.023690082,0.01991356,0.0,0.0,-0.016099013,-0.027359664,0.008651665,0.02374029,0.0,-0.02573125,0.008649696,0.0,-0.0046441443,-0.0691226,0.0,0.0038489613,0.0,0.011822472,-0.026265549,0.0,0.0,0.0,0.002964636,0.0,0.006002201,0.0,-0.0025914211,0.005230367,-0.031630903,-0.015435327,0.0,-0.011887816,-0.0110786315,-0.01019715,0.0,0.013605911,0.0,0.0,-0.0043827496,0.0,0.0,0.0,0.0,0.0,-0.0075165853,-0.042687934,0.0017594146,-0.0076024574,-0.007374416,-0.004200843,0.0,0.0,0.0,0.008067649,0.0,0.004193795,0.0,-0.0083025545,-0.003132217,0.0014534653,-0.014386813
-0.055245657,0.107000396,-0.0051690727,-0.007310288,-0.010219589,0.00046189982,-0.10991971,-0.00169669,-0.054553624,-0.0114652235,0.024124984,0.0,0.0,-0.004056139,-0.0032536052,0.08514786,-0.06533575,0.0036175838,0.017383622,0.0,-0.0031343256,0.0,0.007983317,0.00038661552,-0.015075112,0.0,0.0015306954,0.0143619,-0.00722735,0.10241521,0.007840818,-0.0015776104,0.0074663986,0.0,-0.060942203,-0.0022477428,0.030025247,-0.0015671928,0.0,-0.0029250588,-0.014484284,0.0,0.0,-0.03171235,-0.005264784,-0.024673266,0.039115883,0.0,0.011514548,-0.006333228,0.0,0.009171838,0.056145843,0.0,-0.015972253,0.0,-0.021369582,0.021045487,0.0,0.0,0.0,0.002501432,0.0,-0.00036417705,0.0,0.018651273,0.0032758752,0.010757061,-0.005628639,0.0,-0.0021971506,-0.008841665,-0.003389816,0.0,0.013605911,0.0,0.0,-0.004953538,0.0,0.0,0.0,0.0,0.0,0.00017023343,0.07201268,0.09958017,0.005867931,-0.0056127133,-0.004200843,0.0,0.0,0.0,0.023687191,0.0,0.004447287,0.0,-0.017222393,-0.038015466,0.0014534653,-0.012621965
-0.08962385,-0.028725345,-0.0049498132,0.02479206,-0.039717883,0.00046189982,0.030850727,-0.0011898184,0.0029106033,-0.012940672,-0.011919982,0.0,0.0,-0.005479239,0.007027208,-0.015184615,0.06573793,0.040282138,0.002146667,0.0,-0.014475365,0.0,0.0025878935,0.0021947464,-0.016007625,0.0,-0.057123538,0.03738045,-0.013006317,0.019482493,0.017134087,0.0012572623,0.00660924,0.0,0.033879906,-0.004329458,0.0055872397,-0.006904106,0.0,0.021509498,0.03729661,0.0,0.0,-0.03520857,-0.023039801,0.0043377075,0.039565768,0.0,-0.07385334,0.010412192,0.0,-0.011423573,-0.073890805,0.0,0.00853776,0.0,-0.0061301705,-0.01718371,0.0,0.0,0.0,0.0014139117,0.0,0.006002201,0.0,-0.009987822,0.005230367,-0.047101036,0.008215576,0.0,0.0045364276,-0.0110786315,-0.01019715,0.0,0.017530687,0.0,0.0,-0.021488618,0.0,0.0,0.0,0.0,0.0,-0.0043827137,0.084726736,-0.019029915,-0.009766655,0.039944757,-0.004200843,0.0,0.0,0.0,0.008067649,0.0,0.004193795,0.0,-0.0083025545,0.10952823,0.00094185467,-0.014386813
0.023329562,-0.110042125,0.003071642,-0.012793458,0.038725786,-0.00088237383,0.023077007,-0.0011898184,0.0029106033,-0.012940672,-0.029583512,0.0,0.0,-0.0045532463,0.022046074,0.023676801,0.02883743,0.0070782234,0.008210527,0.0,-0.01578506,0.0,0.00406385,0.0019858484,-0.017391067,0.0,0.019123677,0.06783813,-0.0072841453,-0.005020243,0.017304987,-0.00041908748,0.0070897588,0.0,0.03477943,-0.011519326,-0.017859599,-0.0015671928,0.0,0.015961424,-0.0055302195,0.0,0.0,-0.03400201,-0.018548422,0.008651665,0.0287289,0.0,0.007958723,0.011713697,0.0,0.00010100752,-0.05373098,0.0,0.0038489613,0.0,0.011822472,0.021045487,0.0,0.0,0.0,0.002964636,0.0,0.0053862296,0.0,-0.0025914211,0.0032758752,0.0038539134,0.022314074,0.0,0.0045364276,-0.011449899,-0.01019715,0.0,0.010116344,0.0,0.0,-0.0017943652,0.0,0.0,0.0,0.0,0.0,0.015706321,-0.04388459,-0.027134676,-0.00542477,-0.008640155,0.001260253,0.0,0.0,0.0,0.008067649,0.0,0.004193795,0.0,-0.0005208547,-0.032139704,0.00094185467,-0.019034397
0.04260701,0.014618288,0.0063415607,-0.0037319371,0.016816022,-0.00088237383,0.03807312,-0.0011898184,0.0029106033,-0.008743547,-0.028366785,0.0,0.0,-0.016955385,0.012782594,-0.16833422,0.02883743,0.0070782234,0.005654857,0.0,0.03032337,0.0,-0.017239805,0.000729162,-0.014715545,0.0,-0.0037924207,-0.06755088,-0.0049885414,0.019482493,0.019365463,-0.00041908748,0.0013132361,0.0,0.01770143,-0.011519326,0.038785532,-0.006904106,0.0,-0.0032969797,0.01991356,0.0,0.0,-0.007623801,-0.017352354,0.008651665,0.03549493,0.0,0.022309115,0.012819063,0.0,-0.013748814,-0.02213293,0.0,0.00073553226,0.0,0.004110525,0.021045487,0.0,0.0,0.0,0.002964636,0.0,0.005903515,0.0,-0.0014489244,0.029213995,0.08253007,0.022314074,0.0,0.015053543,-0.008273842,0.026949612,0.0,0.011289124,0.0,0.0,-0.0017943652,0.0,0.0,0.0,0.0,0.0,-0.015126943,-0.028913926,0.0105293235,-0.00542477,-0.04791677,-0.004200843,0.0,0.0,0.0,0.0069359993,0.0,0.004193795,0.0,-0.001005009,0.00919354,0.0014534653,-0.012476848
0.02347063,-0.0955466,0.0029321127,-0.009195631,0.0059055705,-0.00088237383,-0.020738933,-0.00041808258,0.0029106033,-0.009924746,0.08201961,0.0,0.0,0.011330798,0.020148244,0.024886884,0.047044545,0.028807018,0.005733643,0.0,-0.039852053,0.0,-0.011638148,0.004630617,-0.007916957,0.0,0.0018962104,-0.009757405,-0.009042855,-0.010408452,-0.097816855,-0.0009778708,0.010964497,0.0,0.03762291,-0.004163184,0.06311914,-0.0009820531,0.0,-0.12475059,0.005103543,0.0,0.0,0.042921882,-0.017149167,0.016607936,0.020437274,0.0,-0.1088272,0.026971512,0.0,-0.0037792202,-0.030540694,0.0,0.0038489613,0.0,0.004110525,0.021045487,0.0,0.0,0.0,0.0028901494,0.0,-0.004003718,0.0,-0.0014489244,-0.017041497,0.100764126,-0.04192341,0.0,0.0045364276,-0.015303846,-0.0040130788,0.0,0.039900094,0.0,0.0,-0.021488618,0.0,0.0,0.0,0.0,0.0,0.011207065,-0.028010532,-0.0044179577,-0.008902496,-0.0059632217,-0.004200843,0.0,0.0,0.0,0.00012067193,0.0,-0.007968209,0.0,0.0007122578,-0.00050417637,0.0037833753,-0.025545023
0.16167419,0.00065219775,0.0032164224,-0.0132959755,0.0059055705,-0.00088237383,-0.006235157,-0.0018285995,0.0029106033,-0.008766078,-0.02875432,0.0,0.0,0.011498739,0.0044573788,0.016360953,0.020693297,0.0031151182,0.0069279284,0.0,0.016519653,0.0,-0.011638148,0.004630617,-0.0046924297,0.0,0.0015306954,0.09704602,-0.0041744336,-0.005020243,0.016960558,-0.00041908748,0.028718647,0.0,0.040326446,-0.011519326,0.017795688,-0.0015671928,0.0,-0.013386997,-0.0013298972,0.0,0.0,0.06623433,-0.010121123,0.008651665,0.029555282,0.0,-0.0069702705,0.010497784,0.0,0.034423053,-0.028092232,0.0,0.0038489613,0.0,0.0065589864,0.039209165,0.0,0.0,0.0,0.002964636,0.0,0.0063803876,0.0,-0.0014489244,0.010412517,0.03224629,0.03029459,0.0,-0.011887816,-0.0100942515,-0.0040130788,0.0,0.06594418,0.0,0.0,0.00028385513,0.0,0.0,0.0,0.0,0.0,0.00479002,-0.04388459,-0.0014481479,-0.0038193553,-0.0071598813,-0.004200843,0.0,0.0,0.0,0.00012067193,0.0,0.014944635,0.0,0.0080813235,-0.17394997,0.0024461912,-0.025545023
-0.06658644,0.099067256,-0.0050079655,0.0017884109,-0.020889355,0.00046189982,-0.11126824,-0.00169669,0.014247557,-0.0114652235,0.024512518,0.0,0.0,-0.011902417,-0.0065538934,-0.20464665,-0.045824584,0.0036175838,0.01731446,0.0,-0.0031343256,0.0,0.007983317,-0.0007720047,-0.017208468,0.0,-0.0037924207,0.017949147,-0.007885559,0.03592509,0.01410632,-0.0007568973,0.0074663986,0.0,-0.03224872,-0.0022477428,0.027358081,-0.006904106,0.0,-0.0092800595,-0.014484284,0.0,0.0,-0.03171235,-0.0074456474,-0.024673266,0.053269073,0.0,0.018423447,0.009204876,0.0,0.0010095816,0.08615798,0.0,-0.0044002035,0.0,-0.021369582,-0.01718371,0.0,0.0,0.0,0.002501432,0.0,0.0089883255,0.0,-0.002797692,0.0032758752,0.008280644,-0.005628639,0.0,-0.0021971506,0.013994763,-0.003389816,0.0,0.013605911,0.0,0.0,-0.0023651537,0.0,0.0,0.0,0.0,0.0,-0.01064894,0.037895113,0.068765625,-0.031550527,0.0026595134,-0.004200843,0.0,0.0,0.0,0.023687191,0.0,0.004447287,0.0,-0.017222393,-0.038015466,0.0014534653,-0.006106792
-0.007416447,0.12121749,-0.003952022,-0.007058965,-0.012010671,0.00046189982,-0.011252733,-0.0034633346,0.007091669,-0.009624369,-0.014172081,0.0,0.0,0.022847867,0.035391178,0.03681566,-0.04890975,0.0036175838,0.00512387,0.0,-0.006412994,0.0,0.007983317,0.00038661552,-0.013143675,0.0,0.0018962104,-0.021282628,-0.007961023,-0.0033022694,0.007840818,-0.0007568973,0.00408172,0.0,-0.004091156,-0.0022477428,0.023864854,-0.0015671928,0.0,0.05534495,0.03729661,0.0,0.0,-0.021612018,0.00850721,0.016607936,0.0279361,0.0,0.021087296,-0.12279428,0.0,0.015015991,0.08615798,0.0,0.00853776,0.0,-0.021369582,-0.01718371,0.0,0.0,0.0,0.0028901494,0.0,0.013055806,0.0,-0.002797692,0.0029448727,-0.04290803,0.0042493283,0.0,0.003146869,-0.032643598,-0.003389816,0.0,0.013605911,0.0,0.0,-0.012064742,0.0,0.0,0.0,0.0,0.0,0.001374928,-0.0030633546,-0.020064905,-0.018341983,-0.014419302,-0.004200843,0.0,0.0,0.0,0.015541231,0.0,0.0021692698,0.0,-0.017222393,-0.0016648518,0.0014534653,-0.01774054
0.0060073393,0.08194934,-0.0040528383,-0.0034761133,-0.016306339,0.00046189982,0.00010079006,-0.002367356,0.0039455825,-0.0114652235,-0.019268079,0.0,0.0,-0.004056139,0.03204964,0.07158811,-0.04805903,0.0036175838,0.007339879,0.0,-0.0031343256,0.0,0.007983317,0.00038661552,-0.013143675,0.0,0.0018962104,0.034843955,-0.0035396023,-0.005020243,0.007840818,-0.0015776104,0.023726394,0.0,0.022630442,0.012202034,-0.00269524,-0.0015671928,0.0,-0.0115134325,-0.0055302195,0.0,0.0,-0.030512441,0.008584562,-0.024673266,0.027146311,0.0,0.011514548,0.010461564,0.0,0.015015991,0.08615798,0.0,0.05492881,0.0,-0.021369582,0.021045487,0.0,0.0,0.0,0.002501432,0.0,-0.0066921227,0.0,-0.002797692,0.0032758752,0.008280644,-0.007983587,0.0,-0.0021971506,0.006184295,-0.003389816,0.0,0.013605911,0.0,0.0,-0.004953538,0.0,0.0,0.0,0.0,0.0,-0.0002870534,0.11364765,-0.021795072,0.022676941,-0.0056127133,-0.004200843,0.0,0.0,0.0,0.023687191,0.0,0.014944635,0.0,-0.017222393,-0.038015466,0.0014534653,-0.007974381
0.069364175,-0.0077535035,0.1573319,-0.012441735,-0.045541223,-0.00046189997,-0.10524263,-0.0014617007,0.0063178563,-0.0050019356,-0.014426131,0.0,0.0,-0.003235763,-0.009691384,0.07369652,0.046140276,0.0047727176,-0.06616139,0.0,0.0368818,0.0,0.0019256929,-0.0068559647,0.039986532,0.0,0.0011968865,0.012766482,-0.0056404625,-0.005020243,-0.042990077,0.0012572623,0.018312512,0.0,-0.007280699,-0.004329458,0.029311946,-0.0009820531,0.0,-0.07774979,-0.006479375,0.0,0.0,0.098353475,0.30440158,-2.7064001e-05,0.01777965,0.0,0.020195318,-0.12676053,0.0,-0.00035627396,-0.055060726,0.0,0.015923653,0.0,-0.0061301705,-0.00937012,0.0,0.0,0.0,0.0020998456,0.0,0.007293019,0.0,-0.009987822,0.005230367,-0.04563742,0.008129648,0.0,0.04150998,0.012612798,-0.0040130788,0.0,0.094009824,0.0,0.0,-0.000584387,0.0,0.0,0.0,0.0,0.0,0.028138973,0.0069929324,-0.020451635,-0.008839079,-0.05711122,0.0007968549,0.0,0.0,0.0,0.007481831,0.0,-0.028394807,0.0,0.01624394,0.04589657,0.0009477245,-0.031362347
